homePoints,awayPoints,homeBlocks,homeDefensiveRebounds,homeSteals,homeTurnoverPoints,homeDisqualifications,homeFlagrantFouls,homeFouls,homeEjections,homeTechnicalFouls,homeRebounds,homeAssistTurnoverRatio,homeStealFoulRatio,homeBlockFoulRatio,homeTeamAssistTurnoverRatio,homeStealTurnoverRatio,homeGamesPlayed,homeGamesStarted,homeDoubleDouble,homeTripleDouble,homeAssists,homeFieldGoals,homeFieldGoalsAttempted,homeFieldGoalsMade,homeFieldGoalPct,homeFreeThrows,homeFreeThrowPct,homeFreeThrowsAttempted,homeFreeThrowsMade,homeOffensiveRebounds,homeTurnovers,homeThreePointFieldGoalsAttempted,homeThreePointFieldGoalsMade,homeTeamTurnovers,homePointsInPaint,homeFastBreakPoints,homeOffensiveReboundPct,homeEstimatedPossessions,homePointsPerEstimatedPossessions,homeThreePointFieldGoalPct,homeTwoPointFieldGoalsMade,homeTwoPointFieldGoalsAttempted,homeTwoPointFieldGoalPct,homeShootingEfficiency,homeScoringEfficiency,awayBlocks,awayDefensiveRebounds,awaySteals,awayTurnoverPoints,awayDisqualifications,awayFlagrantFouls,awayFouls,awayEjections,awayTechnicalFouls,awayRebounds,awayAssistTurnoverRatio,awayStealFoulRatio,awayBlockFoulRatio,awayTeamAssistTurnoverRatio,awayStealTurnoverRatio,awayGamesPlayed,awayGamesStarted,awayDoubleDouble,awayTripleDouble,awayAssists,awayFieldGoals,awayFieldGoalsAttempted,awayFieldGoalsMade,awayFieldGoalPct,awayFreeThrows,awayFreeThrowPct,awayFreeThrowsAttempted,awayFreeThrowsMade,awayOffensiveRebounds,awayTurnovers,awayThreePointFieldGoalsAttempted,awayThreePointFieldGoalsMade,awayTeamTurnovers,awayPointsInPaint,awayFastBreakPoints,awayOffensiveReboundPct,awayEstimatedPossessions,awayPointsPerEstimatedPossessions,awayThreePointFieldGoalPct,awayTwoPointFieldGoalsMade,awayTwoPointFieldGoalsAttempted,awayTwoPointFieldGoalPct,awayShootingEfficiency,awayScoringEfficiency
96,50,5,41,12,24,0,0,12,0,0,51,1.1666666,1,0.41666666,0,0.6666667,1,0,0,0,21,0.53125,64,34,53.125,0.8,80.0000011920929,20,16,10,18,25,12,0,38,31,0.33333334,80,1.2,47.999998927116394,22,39,56.41025900840759,0.625,1.5,1,20,11,5,0,0,17,0,0,26,0.35,0.64705884,0.05882353,0,0.55,1,0,0,0,7,0.296875,64,19,29.6875,0.714286,71.42857313156128,7,5,6,20,31,7,0,24,4,0.13333334,80.8,0.61881185,22.580644488334656,12,33,36.36363744735718,0.3515625,0.78125
93,80,3,21,10,18,1,0,21,0,0,35,1.625,0.47619048,0.14285715,0,1.25,1,0,0,0,13,0.462687,67,31,46.268656849861145,0.62963,62.962961196899414,27,17,14,8,31,14,0,0,0,0.3888889,71.8,1.2952646,45.16128897666931,17,36,47.22222089767456,0.5671642,1.3880597,1,25,6,11,1,0,22,0,0,37,0.3529412,0.27272728,0.045454547,0,0.3529412,1,0,0,0,6,0.490909,55,27,49.09090995788574,0.724138,72.41379022598267,29,21,12,17,10,5,0,0,0,0.42857143,71.6,1.1173185,50,22,45,48.88888895511627,0.53636366,1.4545455
85,58,2,27,8,27,0,0,8,0,0,40,1.7272727,1,0.25,9.5,0.72727275,1,0,0,0,19,0.5,66,33,50,0.583333,58.33333134651184,12,7,13,11,27,12,2,0,0,0.3939394,70.8,1.2005649,44.44444477558136,21,39,53.84615659713745,0.59090906,1.2878788,2,24,4,6,1,0,16,0,0,30,0.46666667,0.25,0.125,0,0.26666668,1,0,0,0,7,0.418182,55,23,41.81818068027496,0.7,69.9999988079071,10,7,6,15,19,5,0,0,0,0.1875,68,0.85294116,26.31579041481018,18,36,50,0.46363637,1.0545454
85,64,6,30,10,20,0,0,20,0,0,39,1.5454545,0.5,0.3,0,0.90909094,1,0,0,0,17,0.508475,59,30,50.847458839416504,0.684211,68.42105388641357,19,13,9,11,25,12,0,34,19,0.31034482,68.6,1.2390671,47.999998927116394,18,34,52.941179275512695,0.6101695,1.440678,1,25,4,10,0,0,16,0,0,34,0.8,0.25,0.0625,0,0.26666668,1,0,0,0,12,0.392857,56,22,39.28571343421936,0.684211,68.42105388641357,19,13,9,15,21,7,0,24,5,0.2647059,69.6,0.9195402,33.33333432674408,15,35,42.85714328289032,0.45535713,1.1428572
75,55,4,17,11,21,0,0,21,0,0,29,1.5,0.52380955,0.1904762,0,0.9166667,1,0,0,0,18,0.472727,55,26,47.27272689342499,0.64,63.999998569488525,25,16,12,12,23,7,0,36,11,0.41379312,65,1.1538461,30.434781312942505,19,32,59.375,0.53636366,1.3636364,6,19,5,6,2,0,25,0,0,24,0.6315789,0.2,0.24,0,0.2631579,1,0,0,0,12,0.439024,41,18,43.90243887901306,0.619048,61.90476417541504,21,13,5,19,17,6,0,20,2,0.2173913,63.4,0.8675079,35.29411852359772,12,24,50,0.5121951,1.3414634
65,66,3,31,3,1,0,0,18,0,0,38,0.7692308,0.16666667,0.16666667,10,0.23076923,1,0,0,0,10,0.4,55,22,40.00000059604645,0.8,80.0000011920929,15,12,7,13,29,9,1,0,0,0.21212122,68,0.9558824,31.034481525421143,13,26,50,0.48181817,1.1818181,2,27,8,13,0,0,18,0,0,35,1.375,0.44444445,0.11111111,11,1,1,0,0,0,11,0.416667,60,25,41.66666567325592,0.684211,68.42105388641357,19,13,8,8,18,3,1,0,0,0.22857143,68.6,0.96209913,16.66666716337204,22,42,52.3809552192688,0.44166666,1.1
72,78,3,26,7,16,2,0,27,0,0,37,0.75,0.25925925,0.11111111,0,0.4375,1,0,0,0,12,0.421875,64,27,42.1875,0.733333,73.33333492279053,15,11,11,16,28,7,0,0,0,0.2972973,75,0.96,25,20,36,55.55555820465088,0.4765625,1.125,3,28,7,26,0,0,15,0,0,37,0.7894737,0.46666667,0.2,0,0.36842105,1,0,0,0,15,0.470588,51,24,47.05882370471954,0.666667,66.66666865348816,33,22,9,19,16,8,0,30,11,0.33333334,74.2,1.051213,50,16,35,45.71428596973419,0.54901963,1.5294118
68,74,2,28,3,17,0,0,20,0,0,39,0.45454547,0.15,0.1,0,0.27272728,1,0,0,0,5,0.35,60,21,34.99999940395355,0.785714,78.57142686843872,28,22,11,11,25,4,0,0,0,0.2820513,71.2,0.95505625,15.999999642372131,17,35,48.571428656578064,0.38333333,1.1333333,5,31,7,9,0,0,21,0,0,45,1.1538461,0.33333334,0.23809524,0,0.53846157,1,0,0,0,15,0.40625,64,26,40.625,0.647059,64.70588445663452,17,11,14,13,31,11,0,0,0,0.36842105,69.8,1.0601718,35.48386991024017,15,33,45.45454680919647,0.4921875,1.15625
67,74,3,24,7,16,0,0,18,0,0,39,0.7692308,0.3888889,0.16666667,10,0.53846157,1,0,0,0,10,0.362069,58,21,36.20689511299133,0.730769,73.07692170143127,26,19,15,13,23,6,1,22,4,0.4054054,67.4,0.9940653,26.0869562625885,15,35,42.85714328289032,0.41379312,1.1551725,3,25,6,9,0,0,22,0,0,35,0.85714287,0.27272728,0.13636364,0,0.42857143,1,0,0,0,12,0.465517,58,27,46.55172526836395,0.764706,76.47058963775635,17,13,10,14,23,7,0,30,4,0.32258064,68.8,1.0755813,30.434781312942505,20,35,57.14285969734192,0.5258621,1.2758621
93,83,2,32,0,5,0,0,14,0,0,38,2.4285715,0,0.14285715,0,0,1,0,0,0,17,0.508197,61,31,50.81967115402222,0.772727,77.27272510528564,22,17,6,7,29,14,0,0,0,0.2,70.8,1.3135593,48.27586114406586,17,32,53.125,0.6229508,1.5245901,1,27,3,9,1,0,17,0,0,40,3.75,0.1764706,0.05882353,15,0.75,1,0,0,0,15,0.441558,77,34,44.155845046043396,0.6,60.00000238418579,10,6,13,4,28,9,1,0,0,0.30232558,73,1.1369863,32.14285671710968,25,49,51.02040767669678,0.5,1.0779221
85,89,3,28,10,21,1,0,20,0,0,45,1.3076923,0.5,0.15,0,0.7692308,1,0,0,0,17,0.446154,65,29,44.6153849363327,0.642857,64.28571343421936,28,18,17,13,24,9,0,0,0,0.4722222,72.2,1.1772853,37.5,20,41,48.78048896789551,0.5153846,1.3076923,2,24,6,16,2,0,21,0,0,33,1.4166666,0.2857143,0.0952381,0,0.5,1,0,0,0,17,0.459016,61,28,45.90163826942444,0.730769,73.07692170143127,26,19,9,12,31,14,0,0,0,0.27272728,74.4,1.1962365,45.16128897666931,14,30,46.666666865348816,0.57377046,1.4590164
83,72,0,18,6,21,0,0,16,0,0,29,0.85714287,0.375,0,12,0.42857143,1,0,0,0,12,0.584906,53,31,58.49056839942932,0.578947,57.894736528396606,19,11,11,14,20,10,1,0,0,0.5,64.6,1.2848297,50,21,33,63.63636255264282,0.6792453,1.5660378,1,17,8,18,2,0,25,0,0,19,0.625,0.32,0.04,0,0.5,1,0,0,0,10,0.55814,43,24,55.81395626068115,0.823529,82.35294222831726,17,14,2,16,23,10,0,0,0,0.10526316,63.8,1.1285267,43.478259444236755,14,20,69.9999988079071,0.6744186,1.6744186
69,74,0,23,10,0,0,0,18,0,0,34,1,0.5555556,0,0,1,1,0,0,0,10,0.405797,69,28,40.57970941066742,0.416667,41.66666567325592,12,5,11,10,25,8,0,0,0,0.2682927,72.8,0.9478022,31.999999284744263,20,44,45.45454680919647,0.46376812,1,5,34,6,0,0,0,12,0,0,39,0.9230769,0.5,0.41666666,0,0.46153846,1,0,0,0,12,0.519231,52,27,51.923078298568726,0.681818,68.18181872367859,22,15,5,13,17,5,0,0,0,0.2,68.8,1.0755813,29.411765933036804,22,35,62.85714507102966,0.5673077,1.4230769
61,63,2,20,6,0,0,0,10,0,0,25,1.2,0.6,0.2,0,0.6,1,0,0,0,12,0.454545,55,25,45.45454680919647,0.625,62.5,8,5,5,10,22,6,0,0,0,0.16666667,63.2,0.9651899,27.272728085517883,19,33,57.575756311416626,0.5090909,1.1090909,7,21,4,0,0,0,10,0,0,28,1.3076923,0.4,0.7,17,0.30769232,1,0,0,0,17,0.509804,51,26,50.98039507865906,0.5,50,8,4,7,13,18,7,1,0,0,0.28,61.2,1.0294118,38.88888955116272,19,33,57.575756311416626,0.57843137,1.2352941
73,85,3,17,9,21,0,0,21,0,0,34,0.5714286,0.42857143,0.14285715,0,0.42857143,1,0,0,0,12,0.387097,62,24,38.70967626571655,0.764706,76.47058963775635,17,13,17,21,35,12,0,22,6,0.4473684,72.8,1.0027472,34.285715222358704,12,27,44.44444477558136,0.48387095,1.1774193,3,23,17,21,0,0,15,0,0,33,1,1.1333333,0.2,18,0.9444444,1,0,0,0,18,0.528302,53,28,52.83018946647644,0.730769,73.07692170143127,26,19,10,18,24,10,1,36,14,0.4,72.4,1.1740332,41.66666567325592,18,29,62.068963050842285,0.6226415,1.6037736
102,62,5,30,7,18,0,0,13,0,0,41,3.2857144,0.53846157,0.3846154,0,1,1,0,0,0,23,0.6,70,42,60.00000238418579,0.909091,90.90909361839294,11,10,11,7,23,8,0,60,22,0.39285713,70.4,1.4488636,34.78260934352875,34,47,72.34042286872864,0.6571429,1.4571428,4,18,4,0,0,0,10,0,0,29,1,0.4,0.4,0,0.26666668,1,0,0,0,15,0.354839,62,22,35.48386991024017,0.75,75,8,6,11,15,31,12,0,14,3,0.275,69.2,0.8959538,38.70967626571655,10,31,32.258063554763794,0.4516129,1
115,86,1,23,11,29,0,0,13,0,0,35,2.4545455,0.84615386,0.07692308,0,1,1,0,0,0,27,0.558824,68,38,55.88235259056091,0.83871,83.87096524238586,31,26,12,11,30,13,0,50,20,0.4,79.4,1.4483627,43.33333373069763,25,38,65.78947305679321,0.6544118,1.6911764,0,19,9,11,0,0,18,0,0,27,0.8181818,0.5,0,0,0.4090909,1,0,0,0,18,0.52459,61,32,52.45901346206665,0.785714,78.57142686843872,14,11,8,22,23,11,0,38,9,0.27586207,80.6,1.0669975,47.826087474823,21,38,55.263155698776245,0.6147541,1.409836
55,81,3,18,7,13,0,0,9,0,0,30,0.6666667,0.7777778,0.33333334,0,0.46666667,1,0,0,0,10,0.360656,61,22,36.06557250022888,0.583333,58.33333134651184,12,7,12,15,20,4,0,32,5,0.30769232,68.8,0.79941857,20.000000298023224,18,41,43.90243887901306,0.39344263,0.90163934,8,30,11,17,0,0,7,0,0,36,1.5882353,1.5714285,1.1428572,13.5,0.64705884,1,0,0,0,27,0.614035,57,35,61.40350699424744,0.5,50,6,3,6,17,19,8,2,54,19,0.27272728,72.4,1.1187845,42.105263471603394,27,38,71.05262875556946,0.68421054,1.4210526
92,77,3,27,8,20,0,0,10,0,0,37,1.8181819,0.8,0.3,0,0.72727275,1,0,0,0,20,0.523077,65,34,52.307695150375366,0.590909,59.090906381607056,22,13,10,11,26,11,0,46,9,0.32258064,74.8,1.2299465,42.307692766189575,23,39,58.974361419677734,0.6076923,1.4153847,4,26,5,15,0,0,18,0,0,35,1.1538461,0.2777778,0.22222222,0,0.3846154,1,0,0,0,15,0.484848,66,32,48.48484992980957,0.545455,54.54545617103577,11,6,9,13,21,7,0,36,6,0.2647059,74.4,1.0349462,33.33333432674408,25,45,55.55555820465088,0.5378788,1.1666666
64,80,1,23,10,13,0,0,14,0,0,28,0.85,0.71428573,0.071428575,0,0.5,1,0,0,0,17,0.46,50,23,46.00000083446503,0.7,69.9999988079071,20,14,5,20,22,4,0,34,6,0.18518518,73,0.8767123,18.18181872367859,19,28,67.85714030265808,0.5,1.28,1,26,14,23,0,0,16,0,0,34,1.4,0.875,0.0625,21,0.93333334,1,0,0,0,21,0.508475,59,30,50.847458839416504,0.6875,68.75,16,11,8,15,26,9,1,36,21,0.27586207,73.4,1.0899183,34.61538553237915,21,33,63.63636255264282,0.58474576,1.3559322
83,74,4,30,2,0,1,0,18,0,0,43,2.7142856,0.11111111,0.22222222,9.5,0.2857143,1,0,0,0,19,0.459016,61,28,45.90163826942444,0.8,80.0000011920929,20,16,13,7,22,11,2,0,0,0.3939394,65,1.2769231,50,17,39,43.589743971824646,0.5491803,1.3606558,5,22,3,0,0,0,13,0,0,34,2.6666667,0.23076923,0.3846154,0,0.5,1,0,0,0,16,0.409836,61,25,40.98360538482666,0.592593,59.25925970077515,27,16,12,6,24,8,0,0,0,0.33333334,65.8,1.12462,33.33333432674408,17,37,45.945945382118225,0.47540984,1.2131147
56,90,3,25,2,8,0,0,11,0,0,31,0.8125,0.18181819,0.27272728,0,0.125,1,0,0,0,13,0.423077,52,22,42.307692766189575,0.5,50,12,6,6,16,20,6,0,0,0,0.2,66.8,0.8383233,30.000001192092896,16,32,50,0.48076922,1.0769231,4,27,12,30,0,0,12,0,0,36,4.5,1,0.33333334,0,2,1,0,0,0,27,0.492537,67,33,49.25373196601868,0.769231,76.92307829856873,13,10,9,6,40,14,0,0,0,0.2647059,69.2,1.3005781,34.99999940395355,19,27,70.37037014961243,0.5970149,1.3432835
87,58,7,31,15,24,0,0,15,0,0,39,1.5714285,1,0.46666667,22,1.0714285,1,0,0,0,22,0.5,60,30,50,0.684211,68.42105388641357,19,13,8,14,30,14,1,32,18,0.26666668,74.6,1.1662198,46.666666865348816,16,30,53.33333611488342,0.6166667,1.45,3,24,7,15,0,0,15,0,0,39,0.31578946,0.46666667,0.2,6,0.36842105,1,0,0,0,6,0.33871,62,21,33.8709682226181,0.619048,61.90476417541504,21,13,15,19,24,3,1,34,6,0.36585367,75.4,0.7692308,12.5,18,38,47.36842215061188,0.36290324,0.9354839
61,88,1,20,8,10,0,0,16,0,0,28,0.8125,0.5,0.0625,13,0.5,1,0,0,0,13,0.410714,56,23,41.07142984867096,0.714286,71.42857313156128,14,10,8,16,21,5,1,0,0,0.24242425,70.6,0.8640227,23.80952388048172,18,35,51.428574323654175,0.45535713,1.0892857,2,26,10,20,0,0,13,0,0,30,1.9090909,0.7692308,0.15384616,21,0.90909094,1,0,0,0,21,0.589286,56,33,58.92857313156128,0.785714,78.57142686843872,14,11,4,11,30,11,1,0,0,0.17391305,69.6,1.2643678,36.666667461395264,22,26,84.61538553237915,0.6875,1.5714285
81,75,2,30,9,10,1,0,16,0,0,44,1.6666666,0.5625,0.125,15,1,1,0,0,0,15,0.418919,74,31,41.89189076423645,0.764706,76.47058963775635,17,13,14,9,13,6,1,42,22,0.3255814,76.8,1.0546875,46.15384638309479,25,61,40.98360538482666,0.45945945,1.0945946,6,31,5,11,0,0,18,0,0,39,0.85714287,0.2777778,0.33333334,0,0.35714287,1,0,0,0,12,0.442623,61,27,44.262295961380005,0.578947,57.894736528396606,19,11,8,14,31,10,0,30,18,0.23529412,74.6,1.0053619,32.258063554763794,17,30,56.66666626930237,0.52459013,1.2295082
71,51,3,20,9,25,0,0,14,0,0,29,1.4444444,0.64285713,0.21428572,0,1,1,0,0,0,13,0.471698,53,25,47.16981053352356,0.684211,68.42105388641357,19,13,9,9,23,8,0,28,8,0.32142857,60.6,1.1716172,34.78260934352875,17,30,56.66666626930237,0.5471698,1.3396226,5,25,5,8,0,0,19,0,0,30,0.35,0.2631579,0.2631579,3.5,0.25,1,0,0,0,7,0.463415,41,19,46.341463923454285,0.625,62.5,16,10,5,20,11,3,2,28,10,0.22727273,64.4,0.79192543,27.272728085517883,16,30,53.33333611488342,0.5,1.2439024
59,51,0,22,9,0,0,0,15,0,0,27,0.75,0.6,0,12,0.5625,1,0,0,0,12,0.456522,46,21,45.652174949645996,1,100,5,5,5,16,33,12,1,0,0,0.2,60,0.98333335,36.36363744735718,9,13,69.2307710647583,0.5869565,1.2826087,2,21,9,0,0,0,9,0,0,29,0.13333334,1,0.22222222,0,0.6,1,0,0,0,2,0.413043,46,19,41.30434691905975,0.583333,58.33333134651184,12,7,8,15,17,6,0,0,0,0.2962963,57.8,0.88235295,35.29411852359772,13,29,44.82758641242981,0.47826087,1.1086956
84,70,8,29,7,15,0,0,13,0,0,42,1.5,0.53846157,0.61538464,21,0.5,1,0,0,0,21,0.474576,59,28,47.45762646198273,0.952381,95.23809552192688,21,20,13,14,29,8,1,36,10,0.41935483,69.4,1.2103746,27.586206793785095,20,30,66.66666865348816,0.5423729,1.4237288,1,19,7,16,1,0,17,0,0,24,1.6363636,0.4117647,0.05882353,18,0.6363636,1,0,0,0,18,0.467742,62,29,46.77419364452362,0.857143,85.71428656578064,7,6,5,11,13,6,1,14,14,0.15151516,71.8,0.97493035,46.15384638309479,23,49,46.93877696990967,0.516129,1.1290323
81,45,4,30,11,21,0,0,11,0,0,36,1.1666666,1,0.36363637,0,0.6111111,1,0,0,0,21,0.54902,51,28,54.90196347236633,0.888889,88.88888955116272,18,16,6,18,21,9,0,32,16,0.26086956,70.2,1.1538461,42.85714328289032,19,30,63.333332538604736,0.6372549,1.5882353,0,18,11,14,1,0,18,0,0,28,0.33333334,0.6111111,0,3.5,0.52380955,1,0,0,0,7,0.339286,56,19,33.92857015132904,0.3,30.000001192092896,10,3,10,21,22,4,2,20,13,0.27027026,73,0.6164383,18.18181872367859,15,34,44.11764740943909,0.375,0.8035714
88,41,4,36,11,29,0,0,9,0,0,49,1.5384616,1.2222222,0.44444445,0,0.84615386,1,0,0,0,20,0.546875,64,35,54.6875,0.9375,93.75,16,15,13,13,10,3,0,54,28,0.44827586,70.4,1.25,30.000001192092896,32,54,59.25925970077515,0.5703125,1.375,3,17,2,10,0,0,13,0,0,23,0.36842105,0.15384616,0.23076923,7,0.10526316,1,0,0,0,7,0.280702,57,16,28.070175647735596,0,0,1,0,6,19,30,9,1,8,2,0.14634146,71.4,0.57422966,30.000001192092896,7,27,25.925925374031067,0.35964912,0.71929824
68,45,7,41,5,6,0,0,18,0,0,47,0.7647059,0.2777778,0.3888889,3.25,0.29411766,1,0,0,0,13,0.470588,51,24,47.05882370471954,0.6875,68.75,16,11,6,17,23,9,4,0,0,0.22222222,72.4,0.9392265,39.13043439388275,15,28,53.57142686843872,0.5588235,1.3333334,3,24,4,11,0,0,20,0,0,35,0.625,0.2,0.15,0,0.5,1,0,0,0,5,0.213115,61,13,21.311475336551666,0.727273,72.72727489471436,22,16,11,8,12,3,0,0,0,0.22916667,66.8,0.67365265,25,10,49,20.408163964748383,0.23770492,0.73770493
68,65,5,24,10,16,0,0,14,0,0,38,1,0.71428573,0.35714287,0,0.6666667,1,0,0,0,15,0.416667,60,25,41.66666567325592,0.615385,61.538463830947876,13,8,14,15,31,10,0,0,0,0.4,66.2,1.0271903,32.258063554763794,15,29,51.724135875701904,0.5,1.1333333,0,23,9,20,1,0,14,0,0,34,0.73333335,0.64285713,0,3.6666667,0.6,1,0,0,0,11,0.416667,60,25,41.66666567325592,0.625,62.5,16,10,11,15,12,5,3,0,0,0.31428573,73.4,0.88555855,41.66666567325592,20,48,41.66666567325592,0.45833334,1.0833334
66,68,6,24,5,12,0,0,15,0,0,40,1.1666666,0.33333334,0.4,0,0.41666666,1,0,0,0,14,0.369231,65,24,36.92307770252228,0.846154,84.61538553237915,13,11,16,12,16,7,0,0,0,0.3902439,66.2,0.9969789,43.75,17,49,34.69387888908386,0.42307693,1.0153847,5,24,5,12,0,0,17,0,0,36,0.7,0.29411766,0.29411766,0,0.5,1,0,0,0,7,0.413793,58,24,41.37931168079376,0.75,75,20,15,12,10,14,5,0,0,0,0.3529412,64,1.0625,35.71428656578064,19,44,43.18181872367859,0.45689654,1.1724138
59,69,5,27,3,13,1,0,19,0,0,38,0.26666668,0.15789473,0.2631579,2,0.2,1,0,0,0,4,0.385965,57,22,38.596490025520325,0.777778,77.77777910232544,18,14,11,15,12,1,2,28,7,0.31428573,70.2,0.8404559,8.33333358168602,21,45,46.666666865348816,0.39473686,1.0350877,6,24,8,12,0,0,17,0,0,35,0.90909094,0.47058824,0.3529412,5,0.72727275,1,0,0,0,10,0.37931,58,22,37.931033968925476,0.833333,83.33333134651184,24,20,11,11,23,5,2,0,0,0.30555555,69.6,0.9913793,21.739129722118378,17,35,48.571428656578064,0.4224138,1.1896552
60,62,2,22,6,8,0,0,18,0,0,30,1.1333333,0.33333334,0.11111111,0,0.4,1,0,0,0,17,0.372881,59,22,37.288135290145874,0.727273,72.72727489471436,11,8,8,15,27,8,0,16,6,0.21621622,70.4,0.8522727,29.629629850387573,14,32,43.75,0.44067797,1.0169492,5,26,7,14,0,0,14,0,0,32,1,0.5,0.35714287,0,0.4375,1,0,0,0,16,0.490196,51,25,49.01960790157318,0.583333,58.33333134651184,12,7,6,16,9,5,0,30,15,0.23076923,65.8,0.9422492,55.55555820465088,20,42,47.61904776096344,0.5392157,1.2156863
55,50,4,23,16,19,0,0,9,0,0,32,0.84615386,1.7777778,0.44444445,5.5,1.2307693,1,0,0,0,11,0.384615,65,25,38.46153914928436,0.5,50,2,1,9,13,11,4,2,0,0,0.225,71.8,0.76601666,36.36363744735718,21,54,38.88888955116272,0.41538462,0.84615386,11,27,7,10,0,0,10,0,0,40,0.47368422,0.7,1.1,9,0.36842105,1,0,0,0,9,0.344828,58,20,34.48275923728943,0.777778,77.77777910232544,9,7,13,19,16,3,1,0,0,0.34210527,68.6,0.728863,18.75,17,42,40.47619104385376,0.37068966,0.86206895
68,67,2,18,11,25,0,0,22,0,0,28,0.8125,0.5,0.09090909,6.5,0.6875,1,0,0,0,13,0.490566,53,26,49.056604504585266,0.647059,64.70588445663452,17,11,10,16,13,5,2,30,18,0.37037036,67.8,1.0029498,38.46153914928436,21,40,52.49999761581421,0.5377358,1.2830188,2,20,8,16,0,0,19,0,0,31,0.31578946,0.42105263,0.10526316,0,0.42105263,1,0,0,0,6,0.446809,47,21,44.68085169792175,0.653846,65.38461446762085,26,17,11,19,22,8,0,22,9,0.42307693,65.4,1.0244648,36.36363744735718,13,25,51.99999809265137,0.5319149,1.4255319
63,66,2,24,13,21,2,0,23,0,0,29,0.5,0.5652174,0.08695652,10,0.65,1,0,0,0,10,0.408163,49,20,40.816327929496765,0.625,62.5,24,15,5,20,21,8,1,0,0,0.1724138,74.6,0.84450406,38.0952388048172,12,28,42.85714328289032,0.48979592,1.2857143,5,30,10,23,1,0,19,0,0,45,0.4090909,0.5263158,0.2631579,3,0.45454547,1,0,0,0,9,0.40678,59,24,40.67796468734741,0.571429,57.14285969734192,28,16,15,22,20,2,3,0,0,0.42857143,80.2,0.8229427,10.000000149011612,22,39,56.41025900840759,0.42372882,1.1186441
60,72,3,19,4,18,0,0,15,0,0,27,0.42857143,0.26666668,0.2,0,0.2857143,1,0,0,0,6,0.38,50,19,37.99999952316284,0.708333,70.83333134651184,24,17,8,14,19,5,0,24,9,0.2580645,65.6,0.91463417,26.31579041481018,14,31,45.16128897666931,0.43,1.2,3,22,6,19,1,0,22,0,0,29,0.5714286,0.27272728,0.13636364,2.6666667,0.42857143,1,0,0,0,8,0.517857,56,29,51.78571343421936,0.571429,57.14285969734192,7,4,7,14,20,10,3,0,0,0.25925925,68.8,1.0465115,50,19,36,52.77777910232544,0.60714287,1.2857143
79,57,5,30,8,13,0,0,14,0,0,43,0.9230769,0.5714286,0.35714287,0,0.61538464,1,0,0,0,12,0.47619,63,30,47.61904776096344,0.631579,63.15789222717285,19,12,13,13,22,7,0,0,0,0.3939394,70.6,1.1189802,31.81818127632141,23,41,56.09756112098694,0.53174603,1.2539682,4,24,8,8,0,0,18,0,0,30,0.5714286,0.44444445,0.22222222,0,0.5714286,1,0,0,0,8,0.396552,58,23,39.65517282485962,0.571429,57.14285969734192,14,8,6,14,16,3,0,0,0,0.17142858,71.6,0.7960894,18.75,20,42,47.61904776096344,0.4224138,0.98275864
110,41,3,29,15,36,0,0,12,0,0,43,2.625,1.25,0.25,0,1.875,1,0,0,0,21,0.652174,69,45,65.21739363670349,0.5625,56.25,16,9,14,8,23,11,0,0,0,0.5833333,69.4,1.5850143,47.826087474823,34,46,73.9130437374115,0.73188406,1.5942029,4,14,1,3,0,0,14,0,0,18,0.18181819,0.071428575,0.2857143,4,0.045454547,1,0,0,0,4,0.361702,47,17,36.17021143436432,0.333333,33.33333432674408,9,3,4,22,19,4,1,0,0,0.13333334,69.6,0.58908045,21.052631735801697,13,28,46.42857015132904,0.40425533,0.87234044
51,64,4,26,2,6,0,0,15,0,0,48,0.3888889,0.13333334,0.26666668,7,0.11111111,1,0,0,0,7,0.322034,59,19,32.20339119434357,0.428571,42.85714328289032,14,6,22,18,21,7,1,0,0,0.55,61.6,0.8279221,33.33333432674408,12,38,31.578946113586426,0.38135594,0.86440676,3,25,12,19,0,0,16,0,0,32,0.6666667,0.75,0.1875,0,1.3333334,1,0,0,0,6,0.480769,52,25,48.076921701431274,0.5625,56.25,16,9,7,9,9,5,0,0,0,0.25925925,60.4,1.0596026,55.55555820465088,20,43,46.51162922382355,0.52884614,1.2307693
79,55,6,35,3,8,1,0,19,0,0,42,0.8666667,0.15789473,0.31578946,0,0.2,1,0,0,0,13,0.589286,56,33,58.92857313156128,0.555556,55.55555820465088,9,5,7,15,20,8,0,0,0,0.3043478,67.6,1.1686391,40.00000059604645,25,36,69.44444179534912,0.66071427,1.4107143,1,17,8,16,0,0,10,0,0,35,0.7,0.8,0.1,0,0.8,1,0,0,0,7,0.292308,65,19,29.230770468711853,0.52381,52.3809552192688,21,11,18,10,23,6,0,0,0,0.39130434,65.4,0.84097856,26.0869562625885,13,42,30.95238208770752,0.33846155,0.84615386
68,63,5,31,4,7,0,0,15,0,0,39,0.6,0.26666668,0.33333334,0,0.26666668,1,0,0,0,9,0.444444,45,20,44.44444477558136,0.8,80.0000011920929,25,20,8,15,16,8,0,0,0,0.32,62,1.0967742,50,12,29,41.37931168079376,0.53333336,1.5111111,3,20,9,8,1,0,21,0,0,35,0.625,0.42857143,0.14285715,0,1.125,1,0,0,0,5,0.367647,68,25,36.764705181121826,0.6,60.00000238418579,10,6,15,8,25,7,0,0,0,0.3488372,65,0.9692308,28.00000011920929,18,43,41.860464215278625,0.41911766,0.9264706
